date,hour,icon,summary,temperature,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,visibility,windBearing
2017-11-08,9,partly-cloudy-day,Partly Cloudy,8.36,6.41,0.31,2.49,0.67,0,0,1024.61,11.54,2
2017-11-08,10,partly-cloudy-day,Partly Cloudy,10.11,10.11,0.42,2.23,0.58,0,0,1024.27,10.56,3
2017-11-08,11,partly-cloudy-day,Partly Cloudy,11.27,11.27,0.31,1.08,0.49,0,0,1024.2,10.49,14
2017-11-08,12,partly-cloudy-day,Partly Cloudy,12.1,12.1,0.31,1.01,0.47,0,0,1023.95,10.69,13
2017-11-08,13,partly-cloudy-day,Partly Cloudy,11.87,11.87,0.52,1.15,0.48,0,0,1023.14,11.33,6
2017-11-08,14,partly-cloudy-day,Partly Cloudy,12.68,12.68,0.31,0.79,0.44,0,0,1022.05,11.35,14
2017-11-08,15,partly-cloudy-day,Partly Cloudy,13.27,13.27,0.31,-0.48,0.39,0,0,1021.58,11.6,357
2017-11-08,16,partly-cloudy-day,Partly Cloudy,13.23,13.23,0.52,-0.66,0.38,0,0,1021.27,11.35,12
2017-11-08,17,partly-cloudy-day,Partly Cloudy,12.16,12.16,0.31,-0.86,0.41,0,0,1021.9,11.35,354
2017-11-08,18,partly-cloudy-day,Mostly Cloudy,10.76,10.76,0.75,-1.1,0.44,0,0,1022.68,11.35,3
2017-11-08,19,partly-cloudy-night,Partly Cloudy,9.48,7.91,0.52,-0.72,0.49,0,0,1023.19,11.35,347
2017-11-08,20,partly-cloudy-night,Mostly Cloudy,8.38,5.21,0.75,0.54,0.58,0,0,1024.46,10.85,356
2017-11-08,21,partly-cloudy-night,Mostly Cloudy,5.67,3.56,0.75,1.07,0.72,0.1219,0.32,1025.91,11.28,12
2017-11-08,22,partly-cloudy-night,Partly Cloudy,5.09,2.49,0.34,0.84,0.74,0,0,1026.51,12.71,354
2017-11-08,23,partly-cloudy-night,Partly Cloudy,4.46,1.76,0.31,-0.52,0.7,0,0,1026.92,13.37,7
2017-12-12,0,partly-cloudy-night,Partly Cloudy,2.59,-0.72,0.31,-1.89,0.72,0.0737,0.1,1008.25,11.06,357
2017-12-12,1,partly-cloudy-night,Partly Cloudy,1.99,-1.9,0.31,-2.61,0.72,0,0,1009.65,11.41,5
2017-12-12,2,partly-cloudy-night,Partly Cloudy,1.44,-1.86,0.31,-3.08,0.72,0,0,1010.69,13.42,356
2017-12-12,3,clear-night,Clear,0.81,-1.15,0,-3.37,0.74,0,0,1010.95,15.74,346
2017-12-12,4,clear-night,Clear,0.53,-1.63,0,-2.79,0.78,0,0,1012.71,15.37,329
2017-12-12,5,clear-night,Clear,-0.57,-0.57,0,-3.64,0.8,0,0,1013.87,14.5,327
2017-12-12,6,clear-night,Clear,-0.11,-0.11,0,-3.37,0.79,0,0,1015.03,14.4,300
2017-12-12,7,clear-night,Clear,0.33,0.33,0.18,-2.88,0.79,0,0,1016.05,15.14,352
2017-12-12,8,clear-night,Clear,0.25,0.25,0,-3.07,0.78,0,0,1017.37,15.06,299
2017-12-12,9,clear-day,Clear,1.23,1.23,0,-2.32,0.77,0,0,1018.52,13.63,192
2017-12-12,10,clear-day,Clear,3.02,3.02,0.05,-1.58,0.72,0,0,1018.92,14.19,151
2017-12-12,11,clear-day,Clear,5.01,5.01,0,-1.58,0.62,0.0762,0.15,1018.86,15.03,193
2017-12-12,12,clear-day,Clear,5.76,5.76,0,-1.95,0.58,0,0,1019.33,13.66,207
2017-12-12,13,clear-day,Clear,7.11,6.43,0.2,-2.05,0.52,0,0,1018.68,13.15,188
2017-12-12,14,partly-cloudy-day,Partly Cloudy,7.77,7.77,0.31,-1.69,0.51,0,0,1018.41,12.2,201
2017-12-12,15,partly-cloudy-day,Partly Cloudy,8.76,8.76,0.31,-1.45,0.49,0,0,1018.45,11.81,283
2017-12-12,16,partly-cloudy-day,Partly Cloudy,8.4,7.27,0.37,-1.34,0.5,0,0,1018.55,11.99,341
2017-12-12,17,partly-cloudy-day,Partly Cloudy,7.53,6.62,0.31,-0.98,0.55,0,0,1019.65,13.15,294
2017-12-12,18,clear-night,Clear,5.55,4.28,0,-1.08,0.62,0,0,1020.61,15.88,285
2017-12-12,19,clear-night,Clear,4.73,4.73,0.1,-1.18,0.65,0,0,1021.88,16.08,331
2017-12-12,20,clear-night,Clear,3.49,3.49,0,-1.07,0.72,0,0,1023.81,15.87,296
2017-12-12,21,clear-night,Clear,1.96,1.96,0,-1.94,0.75,0,0,1024.38,15.4,131
2017-12-12,22,clear-night,Clear,0.96,0.96,0,-1.9,0.81,0,0,1025.17,15.63,111
2017-12-12,23,clear-night,Clear,0.43,0.43,0,-2.17,0.83,0,0,1026.02,16.09,308
2017-09-08,0,partly-cloudy-night,Partly Cloudy,18.97,18.97,0.31,1.66,0.31,0,0,1016.03,16.09,21
2017-09-08,1,clear-night,Clear,18.07,18.07,0,1.74,0.33,0,0,1016.17,15.63,14
2017-09-08,2,partly-cloudy-night,Partly Cloudy,17.1,17.1,0.31,2.03,0.36,0,0,1016.46,15.59,10
2017-09-08,3,partly-cloudy-night,Partly Cloudy,16.37,16.37,0.31,2.17,0.38,0,0,1016.59,15.53,6
2017-09-08,4,clear-night,Clear,15.17,15.17,,2.6,0.43,0,0,1016.67,15.53,3
2017-09-08,5,partly-cloudy-night,Partly Cloudy,14.68,14.68,0.31,2.98,0.45,0,0,1016.61,15.84,12
2017-09-08,6,clear-night,Clear,13.96,13.96,0,2.98,0.48,0,0,1016.33,15.87,13
2017-09-08,7,clear-night,Clear,14.47,14.47,0,2.87,0.46,0,0,1016.71,15.74,22
2017-09-08,8,clear-day,Clear,14.12,14.12,0.23,3.39,0.48,0,0,1016.48,15.63,61
2017-09-08,9,partly-cloudy-day,Partly Cloudy,16.33,16.33,0.31,3.73,0.43,0,0,1016.88,15.87,66
2017-09-08,10,clear-day,Clear,19.08,19.08,0,4.46,0.38,0,0,1016.21,15.98,65
2017-09-08,11,clear-day,Clear,21.77,21.77,0.07,4.43,0.32,0,0,1015.27,15.29,86
2017-09-08,12,clear-day,Clear,24.27,24.27,0,6.09,0.31,0,0,1014.24,15.87,197
2017-09-08,13,clear-day,Clear,26.62,26.62,0,7.09,0.29,0,0,1012.79,15.87,214
2017-09-08,14,clear-day,Clear,27.88,27.88,0.05,4.38,0.22,0,0,1011.43,15.77,189
2017-09-08,15,clear-day,Clear,29.18,29.18,0,2.87,0.19,0,0,1010.16,15.74,232
2017-09-08,16,clear-day,Clear,30.22,30.22,0,1.82,0.16,0,0,1009.06,15.74,242
2017-09-08,17,clear-day,Clear,30.46,30.46,0.1,1.4,0.16,0,0,1008.16,15.61,247
2017-09-08,18,clear-day,Clear,30.54,30.54,0,0.39,0.14,0,0,1007.34,15.87,244
2017-09-08,19,clear-day,Clear,29.69,29.69,0,0.21,0.15,0,0,1007,15.98,239
2017-09-08,20,clear-day,Clear,28.08,28.08,0.03,-1.18,0.15,0,0,1006.81,15.77,250
2017-09-08,21,clear-night,Clear,25.99,25.99,0,-1.57,0.16,0,0,1007.53,15.96,271
2017-09-08,22,clear-night,Clear,23.15,23.15,0,-0.49,0.21,0,0,1008.71,16.09,284
2017-09-08,23,clear-night,Clear,20.59,20.59,0.02,-0.23,0.25,0,0,1009.01,16.09,320
2017-01-22,0,partly-cloudy-night,Partly Cloudy,0.3,0.3,0.31,-2.57,0.81,0,0,1021.16,16.09,8
2017-01-22,1,partly-cloudy-night,Partly Cloudy,-0.38,-0.38,0.31,-2.76,0.84,0,0,1021.05,15.93,8
2017-01-22,2,partly-cloudy-night,Partly Cloudy,-0.53,-0.53,0.31,-2.76,0.85,0,0,1020.64,16.09,358
2017-01-22,3,partly-cloudy-night,Partly Cloudy,-0.86,-0.86,0.31,-2.96,0.86,0,0,1020.43,16.09,8
2017-01-22,4,partly-cloudy-night,Partly Cloudy,-1.4,-1.4,0.31,-3.29,0.87,0,0,1020.32,15.8,347
2017-01-22,5,clear-night,Clear,-1.89,-1.89,0,-3.84,0.86,0,0,1020.13,16.09,14
2017-01-22,6,partly-cloudy-night,Partly Cloudy,-2.27,-2.27,0.31,-3.83,0.89,0,0,1020.13,10.4,45
2017-01-22,7,partly-cloudy-night,Partly Cloudy,-2.49,-2.49,0.33,-4.03,0.89,0,0,1019.59,15.63,287
2017-01-22,8,partly-cloudy-night,Mostly Cloudy,-1.66,-1.66,0.69,-3.37,0.88,0,0,1020.07,15.55,277
2017-01-22,9,partly-cloudy-day,Mostly Cloudy,-1.62,-1.62,0.69,-3.74,0.85,0,0,1020.53,15.13,47
2017-01-22,10,partly-cloudy-day,Partly Cloudy,0.48,0.48,0.5,-2.37,0.81,0,0,1020.44,15.32,122
2017-01-22,11,partly-cloudy-day,Mostly Cloudy,3.42,3.42,0.69,-1.17,0.72,0,0,1020.32,15.82,323
2017-01-22,12,partly-cloudy-day,Mostly Cloudy,5.02,5.02,0.75,-0.63,0.67,0,0,1019.6,16.09,315
2017-01-22,13,partly-cloudy-day,Mostly Cloudy,7.07,7.07,0.61,-1.17,0.56,0,0,1018.06,15.92,326
2017-01-22,14,partly-cloudy-day,Partly Cloudy,8.28,8.28,0.31,-2,0.48,0,0,1016.88,16.09,316
2017-01-22,15,partly-cloudy-day,Mostly Cloudy,8.48,8.48,0.75,-2.14,0.47,0,0,1015.74,15.34,11
2017-01-22,16,partly-cloudy-day,Mostly Cloudy,8.96,8.96,0.73,-2.22,0.45,0,0,1015.61,12.94,10
2017-01-22,17,partly-cloudy-day,Partly Cloudy,8.67,7.58,0.31,-2.44,0.46,0,0,1015.98,12.38,32
2017-01-22,18,partly-cloudy-day,Partly Cloudy,7.63,5.99,0.31,-2.36,0.49,0,0,1016.54,13.58,36
2017-01-22,19,partly-cloudy-night,Partly Cloudy,5.92,4.76,0.42,-2.46,0.55,0,0,1017.15,15.19,39
2017-01-22,20,clear-night,Clear,5,2.55,0,-1.93,0.61,0,0,1018.73,14.66,22
2017-01-22,21,clear-night,Clear,2.71,0.57,0,-1.39,0.74,0,0,1019.4,14.76,10
2017-01-22,22,clear-night,Clear,1.97,-0.19,0.02,-1.27,0.79,0,0,1020,14.34,359
2017-01-22,23,partly-cloudy-night,Partly Cloudy,1.37,-0.47,0.31,-1.73,0.8,0.0152,0.06,1020.75,14.95,18
2017-04-18,0,clear-night,Clear,16.44,16.44,0,1.98,0.38,0,0,1015.35,16.09,357
2017-04-18,1,clear-night,Clear,15.98,15.98,0,1.08,0.36,0,0,1015.67,16.09,55
2017-04-18,2,clear-night,Clear,15.04,15.04,0.06,1.09,0.39,0,0,1015.79,16.09,5
2017-04-18,3,clear-night,Clear,13.66,13.66,0,1.04,0.42,0,0,1015.83,16.09,27
2017-04-18,4,clear-night,Clear,12.83,12.83,0,1.46,0.46,0,0,1016.11,16.09,21
2017-04-18,5,partly-cloudy-night,Partly Cloudy,11.4,11.4,0.31,1.73,0.51,0,0,1016.32,16.09,6
2017-04-18,6,partly-cloudy-night,Partly Cloudy,10.44,10.44,0.31,1.86,0.55,0,0,1016.41,16.09,15
2017-04-18,7,partly-cloudy-night,Partly Cloudy,11.71,11.71,0.31,2.41,0.53,0,0,1016.79,16.09,40
2017-04-18,8,partly-cloudy-day,Partly Cloudy,12.41,12.41,0.34,2.22,0.5,0,0,1016.4,15.96,29
2017-04-18,9,partly-cloudy-day,Partly Cloudy,14.9,14.9,0.31,1.9,0.41,0,0,1017.05,16.09,36
2017-04-18,10,partly-cloudy-day,Partly Cloudy,17.39,17.39,0.31,1.31,0.34,0,0,1015.94,16.09,48
2017-04-18,11,partly-cloudy-day,Partly Cloudy,19.79,19.79,0.37,1.94,0.3,0,0,1014.95,16.08,52
2017-04-18,12,partly-cloudy-day,Partly Cloudy,21.47,21.47,0.31,2.37,0.28,0,0,1014.37,15.19,49
2017-04-18,13,partly-cloudy-day,Partly Cloudy,23.92,23.92,0.31,2.96,0.25,0,0,1013.66,15.08,62
2017-04-18,14,partly-cloudy-day,Partly Cloudy,25.12,25.12,0.37,1.31,0.21,0,0,1012.52,13.76,55
2017-04-18,15,partly-cloudy-day,Partly Cloudy,25.76,25.76,0.31,0.14,0.19,0,0,1011.42,12.57,33
2017-04-18,16,partly-cloudy-day,Partly Cloudy,26.26,26.26,0.31,0.08,0.18,0,0,1010.49,11.44,9
2017-04-18,17,partly-cloudy-day,Partly Cloudy,26.54,26.54,0.39,-0.38,0.17,0,0,1009.77,11.51,357
2017-04-18,18,partly-cloudy-day,Partly Cloudy,26.16,26.16,0.31,-0.44,0.17,0,0,1009.15,11.51,3
2017-04-18,19,partly-cloudy-day,Partly Cloudy,25.21,25.21,0.31,0.43,0.2,0,0,1009.25,12.57,32
2017-04-18,20,partly-cloudy-day,Partly Cloudy,23.38,23.38,0.53,0.54,0.22,0,0,1009.52,12.54,39
2017-04-18,21,partly-cloudy-night,Partly Cloudy,21.53,21.53,0.31,-0.34,0.23,0,0,1010.7,13.45,51
2017-04-18,22,partly-cloudy-night,Partly Cloudy,20.41,20.41,0.31,-0.26,0.25,0,0,1011.85,15.88,50
2017-04-18,23,partly-cloudy-night,Partly Cloudy,17.48,17.48,0.37,0.77,0.32,0,0,1013.36,15.88,39
2017-04-22,0,clear-night,Clear,10.61,10.61,0,-1.57,0.43,0,0,1025.73,16.09,143
2017-04-22,1,clear-night,Clear,9.47,8.39,0,-2.97,0.41,0,0,1026.66,16.09,126
2017-04-22,2,clear-night,Clear,8.13,7.25,0.02,-3.72,0.43,0,0,1027.21,16.09,118
2017-04-22,3,clear-night,Clear,6.76,5.71,0,-3.86,0.47,0,0,1027.36,16.09,122
2017-04-22,4,clear-night,Clear,5.65,5.65,0,-3.38,0.52,0,0,1027.23,15.98,83
2017-04-22,5,clear-night,Clear,4.39,3.16,0.02,-3.26,0.58,0,0,1027.44,16.03,96
2017-04-22,6,clear-night,Clear,3.46,3.46,0,-2.7,0.64,0,0,1027.24,16.03,58
2017-04-22,7,partly-cloudy-night,Mostly Cloudy,4.55,4.55,0.75,-3.07,0.58,0,0,1027.41,15.95,90
2017-04-22,8,partly-cloudy-day,Partly Cloudy,5.2,5.2,0.5,-3.69,0.53,0,0,1026.9,16,111
2017-04-22,9,partly-cloudy-day,Mostly Cloudy,8.24,8.24,0.75,-3.74,0.43,0,0,1026.74,15.79,122
2017-04-22,10,partly-cloudy-day,Mostly Cloudy,10.78,10.78,0.75,-3.92,0.35,0,0,1025.72,16.09,79
2017-04-22,11,partly-cloudy-day,Mostly Cloudy,13.22,13.22,0.68,-5.76,0.26,0,0,1024.67,16.09,80
2017-04-22,12,partly-cloudy-day,Mostly Cloudy,14.86,14.86,0.75,-6.44,0.22,0,0,1023.34,16.09,96
2017-04-22,13,partly-cloudy-day,Mostly Cloudy,16.02,16.02,0.75,-6.29,0.21,0,0,1022.24,16.09,112
2017-04-22,14,partly-cloudy-day,Mostly Cloudy,17.39,17.39,0.76,-6.31,0.19,0,0,1021.72,16.09,101
2017-04-22,15,cloudy,Overcast,18.73,18.73,1,-6.66,0.17,0,0,1019.86,16.09,107
2017-04-22,16,cloudy,Overcast,19.77,19.77,1,-7.23,0.15,0,0,1018.71,16.09,101
2017-04-22,17,partly-cloudy-day,Mostly Cloudy,19.91,19.91,0.87,-6.83,0.16,0,0,1017.83,16.09,118
2017-04-22,18,partly-cloudy-day,Mostly Cloudy,20.61,20.61,0.75,-6.98,0.15,0,0,1016.82,16.09,109
2017-04-22,19,partly-cloudy-day,Mostly Cloudy,20.11,20.11,0.75,-6.89,0.16,0,0,1016.54,16.09,139
2017-04-22,20,partly-cloudy-day,Mostly Cloudy,18.77,18.77,0.75,-6.58,0.17,0,0,1016.9,16.09,116
2017-04-22,21,cloudy,Overcast,17.36,17.36,1,-5.81,0.2,0,0,1017.03,16.09,132
2017-04-22,22,partly-cloudy-night,Mostly Cloudy,15.99,15.99,0.75,-5.12,0.23,0,0,1018.14,16.09,122
2017-04-22,23,cloudy,Overcast,13.09,13.09,0.95,-4.57,0.29,0,0,1018.89,16.09,76
2017-04-08,0,clear-night,Clear,13.02,13.02,0,1.04,0.44,0,0,1019.16,15.98,153
2017-04-08,1,clear-night,Clear,12.14,12.14,0,0.84,0.46,0,0,1019.81,16.09,161
2017-04-08,2,clear-night,Clear,10.85,10.85,0,0.84,0.5,0,0,1020.43,15.98,132
2017-04-08,3,clear-night,Clear,8.87,8.87,0,1.27,0.59,0,0,1021.54,15.87,105
2017-04-08,4,clear-night,Clear,7.45,7.45,0,0.92,0.63,0,0,1021.97,15.74,85
2017-04-08,5,clear-night,Clear,7.37,6.81,0,1.2,0.65,0,0,1022.1,15.98,38
2017-04-08,6,clear-night,Clear,6.31,5.2,0,0.75,0.68,0,0,1022.32,16.09,33
2017-04-08,7,clear-night,Clear,6.92,6.26,0,1.33,0.68,0,0,1022.64,15.9,31
2017-04-08,8,clear-day,Clear,6.91,6.91,0.02,1.5,0.68,0,0,1022.54,16.01,36
2017-04-08,9,clear-day,Clear,9.78,9.78,0,2.3,0.6,0,0,1022.97,15.93,44
2017-04-08,10,clear-day,Clear,12.38,12.38,0,2.75,0.52,0,0,1022.3,15.93,71
2017-04-08,11,clear-day,Clear,14.98,14.98,0,2.84,0.44,0,0,1021.61,15.85,108
2017-04-08,12,clear-day,Clear,16.58,16.58,0,2.14,0.38,0,0,1020.85,16.09,153
2017-04-08,13,clear-day,Clear,18.62,18.62,0,2.1,0.33,0,0,1020.08,15,136
2017-04-08,14,clear-day,Clear,20.03,20.03,0.09,2.27,0.31,0,0,1019.32,14.34,132
2017-04-08,15,clear-day,Clear,20.99,20.99,0,2.56,0.3,0,0,1017.87,13.66,166
2017-04-08,16,clear-day,Clear,21.69,21.69,0,1.92,0.27,0,0,1017.01,14.73,193
2017-04-08,17,clear-day,Clear,22.35,22.35,0.17,0.66,0.24,0,0,1016.43,13.9,200
2017-04-08,18,clear-day,Clear,22.38,22.38,0,0.03,0.23,0,0,1015.6,14.37,216
2017-04-08,19,clear-day,Clear,22.17,22.17,0,-0.34,0.22,0,0,1015.62,15.87,173
2017-04-08,20,clear-day,Clear,20.76,20.76,0.1,0.16,0.25,0,0,1016.15,15.96,189
2017-04-08,21,clear-night,Clear,17.37,17.37,0,0.15,0.31,0,0,1016.78,15.87,177
2017-04-08,22,clear-night,Clear,15.75,15.75,,-0.16,0.34,0,0,1017.88,15.87,188
2017-04-08,23,clear-night,Clear,13.75,13.75,0,0.14,0.39,0,0,1019.22,15.98,145
2017-05-02,0,partly-cloudy-night,Partly Cloudy,10.32,10.32,0.31,2.33,0.58,0,0,1020.78,16.09,55
2017-05-02,1,partly-cloudy-night,Partly Cloudy,8.99,8.99,0.31,2.59,0.64,0,0,1021.4,16.09,21
2017-05-02,2,partly-cloudy-night,Partly Cloudy,8.07,7.47,0.35,2.69,0.69,0,0,1021.63,16.09,0
2017-05-02,3,clear-night,Clear,7.18,7.18,,2.74,0.73,0,0,1021.27,16.09,5
2017-05-02,4,partly-cloudy-night,Partly Cloudy,6.77,6.77,0.31,2.5,0.74,0,0,1021.11,16.09,357
2017-05-02,5,partly-cloudy-night,Mostly Cloudy,6.49,6.49,0.72,2.93,0.78,0,0,1021.56,16.09,17
2017-05-02,6,partly-cloudy-night,Mostly Cloudy,6.14,6.14,0.75,3.19,0.81,0,0,1021.39,16.09,41
2017-05-02,7,partly-cloudy-night,Mostly Cloudy,7.57,7.57,0.75,3.13,0.73,0,0,1021.47,16.09,60
2017-05-02,8,partly-cloudy-day,Partly Cloudy,8.96,8.96,0.44,3.62,0.69,0,0,1021.24,16.03,345
2017-05-02,9,partly-cloudy-day,Partly Cloudy,11.33,11.33,0.31,4.33,0.62,0,0,1021.06,15.16,55
2017-05-02,10,partly-cloudy-day,Partly Cloudy,14.03,14.03,0.31,4.31,0.52,0,0,1020.39,15.16,36
2017-05-02,11,partly-cloudy-day,Partly Cloudy,16.23,16.23,0.32,4.29,0.45,0,0,1019.38,15.39,160
2017-05-02,12,clear-day,Clear,18.11,18.11,0,3.93,0.39,0,0,1018.26,15,179
2017-05-02,13,partly-cloudy-day,Partly Cloudy,19.81,19.81,0.31,3.48,0.34,0,0,1017.46,13.66,179
2017-05-02,14,partly-cloudy-day,Partly Cloudy,20.59,20.59,0.35,3.28,0.32,0,0,1016.51,12.57,210
2017-05-02,15,partly-cloudy-day,Partly Cloudy,21.35,21.35,0.31,3.38,0.31,0,0,1015.76,11.1,336
2017-05-02,16,partly-cloudy-day,Partly Cloudy,22.26,22.26,0.31,3.55,0.29,0,0,1015.23,10.88,192
2017-05-02,17,partly-cloudy-day,Partly Cloudy,22.59,22.59,0.31,3.13,0.28,0,0,1014.33,10.91,169
2017-05-02,18,partly-cloudy-day,Partly Cloudy,22.26,22.26,0.31,3.14,0.29,0,0,1013.82,10.94,199
2017-05-02,19,partly-cloudy-day,Partly Cloudy,21.88,21.88,0.31,3.34,0.3,0,0,1013.63,11.43,164
2017-05-02,20,partly-cloudy-day,Mostly Cloudy,21.35,21.35,0.62,3.71,0.31,0,0,1013.42,14.03,210
2017-05-02,21,partly-cloudy-day,Partly Cloudy,19.82,19.82,0.31,3.73,0.35,0,0,1013.86,14.63,170
2017-05-02,22,partly-cloudy-night,Partly Cloudy,17.68,17.68,0.31,4.19,0.41,0,0,1014.84,14.85,73
2017-05-02,23,partly-cloudy-night,Partly Cloudy,15.82,15.82,0.31,5.09,0.49,0,0,1015.61,16.09,58
2017-11-06,0,partly-cloudy-night,Partly Cloudy,6.91,5.16,0.31,1.96,0.71,0,0,1025.81,14.27,7
2017-11-06,1,partly-cloudy-night,Partly Cloudy,6.04,4.57,0.31,1.83,0.74,0,0,1025.95,14.27,359
2017-11-06,2,partly-cloudy-night,Mostly Cloudy,5.58,4.63,0.75,1.65,0.76,0,0,1026.21,14.27,353
2017-11-06,3,partly-cloudy-night,Partly Cloudy,6.35,5.24,0.31,1.48,0.71,0,0,1026.23,11.76,354
2017-11-06,4,partly-cloudy-night,Partly Cloudy,5.28,5.28,0.31,1.8,0.78,0,0,1025.6,11.73,344
2017-11-06,5,partly-cloudy-night,Partly Cloudy,5.47,5.47,0.31,1.69,0.77,0,0,1025.77,11.94,98
2017-11-06,6,partly-cloudy-night,Partly Cloudy,4.96,3.53,0.31,1.74,0.8,0,0,1025.55,14.29,20
2017-11-06,7,partly-cloudy-night,Partly Cloudy,4.9,2.16,0.47,1.81,0.8,0,0,1025.77,13.92,3
2017-11-06,8,partly-cloudy-day,Partly Cloudy,5.9,3.32,0.31,2.11,0.77,0,0,1025.78,10.94,359
2017-11-06,9,partly-cloudy-day,Partly Cloudy,8.17,6.52,0.31,2.68,0.68,0,0,1026.15,10.96,11
2017-11-06,10,partly-cloudy-day,Partly Cloudy,9.71,8.18,0.3,2.68,0.62,0,0,1025.68,11.07,13
2017-11-06,11,partly-cloudy-day,Partly Cloudy,11.13,11.13,0.31,2.64,0.56,0,0,1025.16,10.67,8
2017-11-06,12,partly-cloudy-day,Partly Cloudy,12.64,12.64,0.31,2.32,0.49,0,0,1024.7,10.67,2
2017-11-06,13,partly-cloudy-day,Partly Cloudy,12.95,12.95,0.36,1.98,0.47,0,0,1023.23,10.69,12
2017-11-06,14,partly-cloudy-day,Partly Cloudy,13.44,13.44,0.31,2.06,0.46,0,0,1021.99,11.35,357
2017-11-06,15,partly-cloudy-day,Partly Cloudy,13.73,13.73,0.31,1.69,0.44,0,0,1021.2,11.31,15
2017-11-06,16,partly-cloudy-day,Partly Cloudy,13.93,13.93,0.35,1.71,0.43,0,0,1020.6,11.31,9
2017-11-06,17,partly-cloudy-day,Partly Cloudy,13.08,13.08,0.31,1.61,0.46,0,0,1020.84,12.36,3
2017-11-06,18,partly-cloudy-day,Partly Cloudy,11.29,11.29,0.31,1.29,0.5,0,0,1021.21,12.31,7
2017-11-06,19,clear-night,Clear,10.21,10.21,0.1,1.08,0.53,0,0,1021.51,15.34,10
2017-11-06,20,clear-night,Clear,8.87,6.69,,0.76,0.57,0,0,1021.87,14.27,3
2017-11-06,21,clear-night,Clear,7.31,4.99,,0.33,0.61,0,0,1022.03,14.27,2
2017-11-06,22,partly-cloudy-night,Partly Cloudy,6.79,4.32,0.31,1.08,0.67,0,0,1022.29,14.58,4
2017-11-06,23,clear-night,Clear,6.19,3.59,,0.15,0.65,0,0,1022.57,16.09,15
2017-02-13,0,rain,Rain and Breezy,9.39,5.84,1,5.19,0.75,2.2098,0.82,999.51,8.84,133
2017-02-13,1,wind,Breezy and Overcast,9.82,6.63,1,5.03,0.72,0,0,999.4,9,135
2017-02-13,2,rain,Rain,9.26,6.19,1,5.66,0.78,2.954,0.64,999.79,8.58,154
2017-02-13,3,rain,Rain,8.06,4.86,1,5.85,0.86,2.38,0.64,1000.96,7.47,163
2017-02-13,4,cloudy,Overcast,7.44,4.72,0.98,6.37,0.93,0,0,1000.7,7.34,144
2017-02-13,5,rain,Rain,7.45,4.84,1,6.07,0.91,2.1133,0.63,1000.13,8.48,101
2017-02-13,6,rain,Rain,8.39,5.66,1,6.32,0.87,1.3868,0.55,1000.52,9.14,137
2017-02-13,7,partly-cloudy-night,Mostly Cloudy,8.59,5.62,0.93,6.57,0.87,0,0,1001.26,9.85,141
2017-02-13,8,rain,Rain,8.42,5.19,1,6.67,0.89,1.43,0.32,1001.81,9.58,149
2017-02-13,9,rain,Rain,8.47,5.99,1,6.98,0.9,1.5469,0.51,1003.18,9.12,167
2017-02-13,10,cloudy,Overcast,7.8,4.63,0.97,6.76,0.93,0,0,1004.57,7.32,195
2017-02-13,11,rain,Light Rain,8.12,5.23,0.75,6.73,0.91,0.8001,0.43,1005.97,8.56,213
2017-02-13,12,partly-cloudy-day,Mostly Cloudy,9.08,6.18,0.75,6.92,0.86,0.3683,0.49,1007.01,10.44,224
2017-02-13,13,partly-cloudy-day,Mostly Cloudy,9.58,6.57,0.78,6.91,0.83,0,0,1007.93,10.07,230
2017-02-13,14,partly-cloudy-day,Mostly Cloudy,10.25,10.25,0.75,6.82,0.79,0.0737,0.24,1008.1,10.67,238
2017-02-13,15,partly-cloudy-day,Mostly Cloudy,10.43,10.43,0.75,5.95,0.74,0.1295,0.26,1008.81,10.27,230
2017-02-13,16,partly-cloudy-day,Mostly Cloudy,11.13,11.13,0.72,4.79,0.65,0,0,1009.33,10.65,231
2017-02-13,17,partly-cloudy-day,Partly Cloudy,10.74,10.74,0.31,4.23,0.64,0.1854,0.31,1010.15,10.77,239
2017-02-13,18,partly-cloudy-day,Partly Cloudy,10.03,10.03,0.31,4.13,0.67,0,0,1011.29,10.67,241
2017-02-13,19,partly-cloudy-night,Mostly Cloudy,8.55,6.39,0.61,4.02,0.73,0,0,1013,11.01,241
2017-02-13,20,partly-cloudy-night,Mostly Cloudy,7.68,5.43,0.75,3.84,0.77,0.0305,0.06,1014.48,10.8,234
2017-02-13,21,partly-cloudy-night,Mostly Cloudy,7.35,5.67,0.75,3.76,0.78,0.0483,0.19,1015.47,11.38,231
2017-02-13,22,partly-cloudy-night,Mostly Cloudy,6.63,5.32,0.69,3.73,0.82,0,0,1016.25,11.62,213
2017-02-13,23,partly-cloudy-night,Partly Cloudy,6.01,5.12,0.31,3.11,0.82,0,0,1017.21,12.78,170
2017-01-10,0,partly-cloudy-night,Mostly Cloudy,0.08,0.08,0.75,-2.23,0.84,0,0,1026.8,15.85,341
2017-01-10,1,partly-cloudy-night,Mostly Cloudy,0.48,0.48,0.93,-2.51,0.8,0,0,1026.62,15.87,18
2017-01-10,2,cloudy,Overcast,0.93,0.93,1,-1.98,0.81,0,0,1025.73,15.88,8
2017-01-10,3,cloudy,Overcast,1.02,1.02,1,-1.87,0.81,0,0,1025.34,16.09,15
